atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.019088189764578514, -0.005995865096684657, 2.442377594187633], [-0.08097952925610238, -0.1145384009636562, -2.5567592643104837], [1.927567411213969, 3.2852740724505627, 0.03913233274794584], [1.9076770894036486, -3.472998237457974, -0.011673509172747724], [-3.91743609834165, 0.1617504280949138, -0.009929984924614527], [2.6695607782281177, 0.8343761721888318, 1.1889068265835963], [-0.6053907711441713, 2.6874143307807774, -1.1863617797266737], [-0.613299227341164, -2.5818214013116867, 1.2335481828708597], [2.734734571671212, -0.9593088628658479, -1.2583046509544409], [-1.9725715648270874, 1.7327313184715838, 1.3634702298291759], [-2.0274780121748286, -1.8685229885260457, -1.1831880220064204]]",[-64251.694619619615],"[[1.0308920942204403, -0.25655597347570525, 0.7522717754242416], [0.5696601011502768, 0.5105079836560004, 0.25607198874977466], [0.3342007092315699, 1.151822455425873, -0.2701073915354876], [0.10807787221437638, -0.2105133525861914, 0.004879642815978184], [-0.42825480005292993, -0.617517099119023, -0.3533125523199386], [-0.012216495420212506, -0.8869143515698207, 0.25138321959552423], [-0.2745703148635282, -0.6610371578840945, -0.19821097713083471], [0.08839848350126313, -0.6694343854387553, 0.37416729578024643], [-0.6643055460247819, 0.31767380326472755, -0.0845097906698723], [-0.22221568365492625, 1.1297793474292013, -0.3472278790677162], [-0.5277675515836437, 0.19252091700938065, -0.3862583264392182]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.02375084525425427, 0.07528827831884438, 2.5669616247679], [0.1558845456828942, 0.06113478621410804, -2.518651053492917], [2.141605063114345, 3.4915191827420067, -0.19335574606109895], [2.0483639414031467, -3.7295294369736984, -0.005747138099137055], [-4.106753668862571, 0.08487570167474096, 0.02998796096699304], [2.6715966980265256, 0.7286217172805673, 1.2589427045439434], [-0.4589239723870417, 2.6297598087290437, -1.2047455148138004], [-0.5391079288994879, -2.815491801005203, 1.3818541941896654], [2.5192332219142104, -0.8841658330690192, -1.1552029041583403], [-2.025601847762256, 1.8836685493795584, 1.1972447320415271], [-2.0076997996798265, -1.832036436538692, -1.3616328663941841]]",[-64251.57765018072],"[[0.16097901741226756, -0.45265550810426236, -0.20823633094903313], [-0.8733183505566404, -0.3972037757420189, -0.2192193698007772], [0.20181448304233485, -0.7126767649093065, 0.44346308932544176], [-0.49995349651546606, 0.8404694042358019, 0.11884308708619673], [0.7522069835888536, -0.3325102593930401, -0.31586297430981397], [-0.3317258668081117, 0.7326779016494224, 0.20362772883555258], [-0.2115701794122991, 0.4071369297500182, -0.26974466010149756], [0.09408422416702465, 0.6088730455247885, -0.8410314476967475], [0.7695341715669218, -0.8623114518544043, 0.005503490488791355], [-0.10935067182511103, -0.21559262110388389, 0.1620845409590995], [0.03966679061256862, 0.38189773307341757, 0.913589561575824]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.11452501076923945, -0.08043054733013572, 2.5455893871377304], [-0.024629813323827413, -0.05625175424823815, -2.788910552014542], [2.0589244206274295, 3.4468515102082633, -0.20744569820171127], [1.9854166483476454, -3.604621939173355, 0.0718709832170895], [-3.8684420918951274, 0.0878294490620703, 0.06884476719464648], [2.5505526033977177, 1.1177563665309684, 1.0748177943467052], [-0.5813416591371892, 2.614451202539534, -1.3173065333564926], [-0.6169113219504128, -2.7017210276397936, 1.3903647637874004], [2.515015905160903, -0.8196925733716922, -1.3314491694352513], [-2.084957402045848, 1.8234991931643183, 1.0650469274578844], [-1.9943930155607514, -1.8668407458105494, -1.3639280405561307]]",[-64251.24353283248],"[[-0.22282909778535828, 0.6113526187806718, -0.21088045489796556], [-0.08917680827938528, 0.047657212858548105, 0.5773878130725941], [-0.6203905655963926, 1.5971382827108644, -0.9504355470750079], [-0.20214893232595713, 0.8526266151266342, -0.2219705031222831], [-1.3555711804429083, -1.7061304911355861, -1.1284814538377768], [0.4092831850082941, -2.2405417769510865, 0.8229570967280534], [0.18450693830324935, 0.10595218579273173, -0.5045920262862449], [0.15551336329845916, 0.1408485541118335, -0.8659171689158423], [0.02863118809881369, -0.5526861829413482, 0.45881314930443373], [1.7012068258670083, 0.988385564880368, 1.378535258099739], [-0.004820563460743491, 0.14967711017064933, 0.6551128187134118]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.0770052818726469, 0.01783518522043032, 2.736216210254738], [-0.05828998489516778, -0.014626559350315767, -2.653428181811358], [1.9578178305564837, 3.3667552831060727, 0.07008166680260129], [2.048022853695428, -3.3542333623345897, -0.10738073941042743], [-4.003364654484315, 0.1377175048373973, -0.145135996805795], [2.556848405730567, 0.9535167781142623, 1.1503512958163], [-0.5309999491427031, 2.721813857964497, -1.1932703618790952], [-0.5185968769214602, -2.6040989516366593, 1.2178167440900216], [2.581472312618703, -0.7855842038557626, -1.2456596023142636], [-1.9405575893973122, 1.880968251603944, 1.1763557595328968], [-2.1267987772479646, -1.7763897164669502, -1.1795627565379383]]",[-64251.67749615019],"[[-0.2591774717043434, 0.040198453901810205, -0.8172441023537557], [0.0639506213919538, 0.14165824636581814, 0.4754104006925546], [0.12692771974615596, 1.90147838905155, -0.5265853576982693], [-0.2878343348534819, -0.46687330504880187, 0.29893425611938246], [-0.1023753679467605, 0.3992140195680713, 0.339629493705717], [0.41743116968507715, -1.6368916732678593, 1.1833220860637093], [-0.2853944080302051, -0.3434055207344608, -0.9268158377505596], [0.10880590618693542, 0.09174770716991086, 0.2530555688578187], [-0.16758115117203773, 0.43228942878021864, -0.6115413378567625], [-0.2318175251268896, -0.41450036757559827, 0.7135648244308558], [0.59072978895338, -0.1473453240059607, -0.37761535270890684]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.12664414257925302, 0.043212943612604644, 2.639627129390468], [-0.08431559687564406, 0.10018103051865501, -2.5151997493818095], [2.012096488284536, 3.6375457054766667, 0.11220067587423109], [1.9331957324076885, -3.417709800480601, 0.06808197805358045], [-3.9903710303532165, -0.08815449780443536, 0.028827131500016256], [2.76778894651047, 0.7738897053133961, 1.1798423796621962], [-0.8298876729262447, 2.7079960191973464, -1.2145334430292907], [-0.4761851241666054, -2.576982730771096, 1.2835431135254256], [2.8372385504196824, -0.8588569613333917, -1.3680864891828057], [-2.04302457525925, 1.6737941421582254, 1.218912056226532], [-1.9851278060775492, -1.8105640797103557, -1.3092802508508932]]",[-64251.37501348569],"[[1.2329521177500593, -0.15249339528218434, -0.20665983246543976], [0.6627793383467516, 0.00023116009368606694, -0.1128376552770958], [-0.5858554888927167, -0.9503203615898735, -0.14757908883427354], [0.9327242360728533, 0.11104955488665964, -0.561793549580699], [-0.25499243335918953, -0.28509621132114527, -0.27072193695193436], [-0.8188196752397006, 0.49729204332167193, -0.1468155736185258], [1.125422867830727, 0.15315144378810594, 0.06618038612695201], [-0.8771426115072841, -0.006084416141764504, -0.012558606595479863], [-1.0003262887656579, -0.0029952607297135175, 0.4906661011335011], [-0.4715868596511928, 0.7950873515346968, 0.4971851882153731], [0.05926457760855702, -0.16448353579748037, 0.3944450319509595]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.10979702543579828, -0.0064506463434748675, 2.630604914196207], [0.0937302427015606, -0.031258707455200124, -2.6190444499060987], [1.8795820594686001, 3.4197447442509827, 0.09665086728191365], [2.0158551873576807, -3.4791355192023863, 0.10391471605224734], [-4.060964310069117, -0.03791985051778398, -0.030124417825494965], [2.4869451448782147, 0.9283313295268141, 1.158596784179111], [-0.567932007139164, 2.6487788789544573, -1.1433604378779225], [-0.5815119557144756, -2.7213108545834075, 1.2434041509894376], [2.5666180388264848, -0.8403875415150621, -1.225622931913678], [-1.8679352391465012, 1.9123097586555342, 1.2659759026214168], [-2.0232131095365595, -1.8082895193214987, -1.210882417783298]]",[-64251.72334164283],"[[-0.6024041464042965, -0.22409834927177402, -0.21604945496546138], [-0.5276030008905948, 0.15698485787105057, 0.30329634072583883], [0.314861477654244, 1.3004847506192339, -0.20750824555438255], [0.04440763491895991, 0.2049959678482557, -0.12967777320373874], [0.5962746330882183, 0.4530177767394283, 0.2990810147687456], [0.815639733096527, -1.0136893477039903, 0.7179932949575392], [-0.24099960806530304, -0.15948685115886185, -1.2945203022171203], [0.05044185795713529, 0.3724287148639998, 0.21264978622497582], [0.1936774512710578, -0.3285286982642597, -0.07167000293543566], [-0.8201900739802499, -0.8504216358397765, 0.5720424866530779], [0.1558312032465018, 0.08699779714877441, -0.17938920606105663]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.06175782608462782, -0.01639146427609345, 2.4235695894086593], [-0.10690024293582712, -0.031342648689062065, -2.525442132861405], [2.032002548317614, 3.59110001812536, 0.08168691012727529], [2.054370607658224, -3.357857855865633, -0.018206339390308874], [-3.9414350205745046, 0.00376126999499491, 0.05132011118012269], [2.6199669021201406, 0.9044556771852158, 1.3147049652726468], [-0.6515924688892212, 2.7479202620877756, -1.3676751808667926], [-0.5582477320945215, -2.6119969066582707, 1.190403320406533], [2.5639865399995396, -0.7795563669446849, -1.4349743956718446], [-1.9673836169971919, 1.777198798199201, 1.1905170426091543], [-1.9141823655330135, -1.8665780986681273, -1.275869362932472]]",[-64251.75375903281],"[[0.6954179683130368, 0.18098488498480853, 0.546670312447657], [0.4929298044489408, 0.7212735101792895, -0.5335664208508766], [-0.5944059542802795, -0.46607878231183275, -0.22253033543329104], [0.013167901816376504, 0.09685556637052065, -0.11442875763469726], [-0.09500925617241839, -0.5054876448552561, -0.3419459560871154], [-0.23918512814188744, -0.1004873544323886, -0.8285394789897434], [0.6260685929484174, -0.10774167457964048, 0.60636364745579], [0.14876940741011732, -0.642522633811494, 0.10648831251952227], [0.08114184935989023, 0.16917734431670542, 0.8498549643905887], [-0.14865468472380716, 0.8385585593127693, -0.26238914127802043], [-0.9998115536289636, -0.1780498148417287, 0.199463722125854]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.011737992696067845, -0.10860983148112878, 2.42897074875318], [-0.1401615398251302, -0.0666505930454423, -2.2965680880060395], [2.0126514535596587, 3.4407845712823915, 0.03721032664079644], [1.928790356537094, -3.4799700046143074, 0.12915100512335848], [-3.9878091923815844, 0.02693286990708757, 0.13865779621268876], [2.481550944597465, 0.9094773335547806, 1.256205930245558], [-0.6230883216224579, 2.6577038180920685, -1.2943384128746838], [-0.5246622955529175, -2.695061165112421, 1.3207615592132622], [2.6509592241873996, -0.9335639927002787, -1.2440367372858672], [-2.141293897410375, 1.9083024299848246, 1.1833041694059698], [-2.0516752689684465, -1.8016289222112454, -1.1653832619309066]]",[-64251.664565012834],"[[-0.3979859057549178, 1.0745216820405725, 0.5453883597046215], [1.121740531852838, 0.2862897694887584, -0.9180751106241588], [-0.5162001520832092, 0.4662116055743783, -0.44546741961096276], [0.7662452145896034, -0.08023743761321922, -0.47547652950232366], [-0.5561093515776849, -0.48753429006804455, -0.29544156481523254], [0.6233308807928134, -0.7523473658988611, -0.1672696361412592], [0.2212483826902555, 0.3661981057158795, 0.40135266435679356], [-0.8793856431419095, -0.45824642643315433, -0.023632446576532073], [-0.46780188517851456, 0.13920716094866892, 0.43451173731193804], [0.7736885623454953, 0.1481114617483789, 0.4440448274474619], [-0.703485066039768, -0.6928730890008497, 0.4949446762632352]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.08967732747802346, 0.08274280357840996, 2.506885917049338], [0.11047173640522308, 0.001656844350953864, -2.4937224330442573], [2.0678962180268257, 3.648987738851459, 0.04088700243015471], [2.1555851246068283, -3.533604733891777, 0.019187671026641855], [-4.011564358548102, 0.01410498087459246, -0.08550027408443289], [2.552622807917347, 0.9121285651226229, 1.173985112495614], [-0.40106781200985236, 2.696521055558391, -1.2389006415773505], [-0.6249105530530764, -2.631394615279888, 1.1668085735442606], [2.57125774413078, -0.946719338989783, -1.3190152792908143], [-2.1286548991814422, 1.7650816188008696, 1.0711021555814015], [-2.1257447674139893, -1.776795122749533, -1.1918984510960389]]",[-64251.723194962775],"[[-0.6997878176553215, -0.24579872902807948, -0.21134669900230182], [-0.7607384228025327, -0.03198726633226875, -0.3058602462119098], [-0.06567115315405668, -0.40694707938791286, 0.11804403920516872], [-0.7619062185022654, 0.29874774819322963, 0.23396316332006645], [-0.9525767629683091, 0.0064644151141064095, 0.015725888619706887], [0.53938225940833, -0.004117975710201755, -0.23261554456608605], [-0.30483026171760574, 0.027561356625745933, -0.15327706795783058], [0.7797039186182708, -0.08223770555350554, 0.3683417384474848], [0.6057923480183602, 0.17458360591474137, 0.4227474426228519], [0.8571990675097356, 0.6614511057212961, 0.6577821394872174], [0.7489108275187143, -0.39563087680483594, -0.9020833543643672]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.0654211722894442, 0.08880932220542868, 2.3758170304176045], [-0.014924176823578703, 0.03581537979113492, -2.358464603642748], [1.9814489456549937, 3.524852376016824, 0.062205364688874026], [2.1266384437907266, -3.451359816504216, 0.2112621499487983], [-4.06937724209457, 0.1568563167822845, 0.12473537519998093], [2.645986343174594, 0.8459740527918608, 1.2261589652566434], [-0.5110145801963794, 2.5991917517697214, -1.165034925125613], [-0.678203212913099, -2.739427076474426, 1.2421096452331928], [2.6385998582551107, -0.8557882540994458, -1.2976404691551224], [-1.8906372687318396, 1.768822445432153, 1.3830064020922053], [-1.9483624963888657, -1.6759556754911564, -1.0446250929851408]]",[-64251.55374095302],"[[0.6555190532368768, -1.478032891535529, 1.1457150536091734], [0.5170650716635484, -0.31494493570887483, -0.749157139337372], [0.1694490072265111, -0.13796218068947788, 0.10234523460109586], [-0.47643231191848096, 0.4191815262602952, -0.12840996153588716], [0.5026405579108659, -0.2560932774956879, 0.00439093137138974], [0.3504796578728239, 0.10204230705961084, -0.40457184155584097], [-0.3561172674608686, 0.8571358183370948, 0.1817510741493183], [1.0814302400440552, 0.025638448080029318, 0.7862170407375197], [-0.0024985495503383093, -0.20165373758406255, 0.4633017836782632], [-1.173893331351997, 1.1906841869149083, -0.6381635831084407], [-1.2721974580422653, -0.20805162279608552, -0.7379095852465516]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.08768655382196261, -0.10552690389377073, 2.4842315280341265], [0.03715822776591922, 0.03596280598076762, -2.4386042394818728], [2.0906336901323765, 3.4888665468492666, -0.13608054146569348], [2.0576207450370934, -3.427556420332125, -0.02402700282894002], [-3.941626430419996, 0.05501685257944622, 0.016032926983092742], [2.477103648934804, 0.7979631336284261, 1.2063514843310517], [-0.5099611405139501, 2.6695733388115563, -1.2214883200692528], [-0.5953890395741305, -2.5265471858516557, 1.3895171432809557], [2.7293793103353883, -0.8761789764311033, -1.2474994282188663], [-1.9489244334324007, 1.8217585429695802, 1.2192714660780515], [-2.024780843657356, -1.8519915471234922, -1.4768113743163112]]",[-64251.494910723086],"[[0.6991003042909257, 1.7819667633527498, 0.9795111403158648], [0.25309346693931156, -0.24551817009643082, -0.5286874928019712], [0.0797391061237384, -0.333989724389826, 0.2584195614965777], [-0.5096228037715795, -0.06468498028177691, 0.3901478420240743], [0.11655907204458392, -0.338354174412495, -0.3769387922500172], [0.4848096905457928, 0.33482116818854807, -0.06000299884361477], [-0.18732533172053908, 0.24429417005060353, -0.09151749046591688], [-0.2598439534332838, -2.1465874449873876, -1.8785744752418654], [-0.29240287915762336, 0.237644573700307, 0.07534894505528049], [-0.4097817736082328, 0.28738238609060435, 0.09092130273616342], [0.02415463791650502, 0.25177119927647906, 1.1358199005268501]]",real
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.18385391864898604, -0.09010661726031947, 2.7205452691280536], [-0.013679536294930806, -0.052892953541629, -2.5651683707197868], [1.8900619672524368, 3.460320142968992, 0.19810333069024744], [1.8311369330970484, -3.337104087843594, -0.27247465135705146], [-3.954834051510995, 0.08605668086893675, 0.015718059073929258], [2.4098141923770386, 0.8889433136066444, 1.2755525136207364], [-0.6849861127661274, 2.649136467111142, -1.2379550867713702], [-0.4761396917687634, -2.5847474889968476, 1.13433907353934], [2.6840148079608888, -0.6609131100883906, -1.1394216898522898], [-1.9722039021411202, 1.8286643765738775, 1.2636893819760855], [-2.0102729541633395, -1.8647230867686853, -1.058505925206786]]",[-64251.61752315252],"[[0.46233242582992934, 0.35130076583113884, -0.30676908025845656], [0.14655836031645345, 0.2671538094394397, 0.3453937559053179], [-0.41704118454255085, 0.5179515885223503, -0.49755568438519143], [0.9956561344085586, -0.44827593998666954, -0.3584696224621884], [-0.2727609257271788, -0.13694731429009768, -0.1162148011414703], [0.12359978482342147, -0.3418785417250569, 1.1153122561846924], [0.4645471753141869, -0.15477838734353713, -0.19020733426511058], [-0.25307037842019314, -0.5518752565571657, 1.7789775971693305], [-0.4795192829200817, -0.1410970770804292, -0.7357184899244199], [-0.11031740714677438, 0.09155749685316443, 0.4236452209197094], [-0.6751838894980734, 0.5468045241066751, -1.446679299637774]]",real
