atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.286239, 1.68326, 2.244737], [1.807255, -1.723257, -0.316273], [1.122247, 0.624782, -2.160733], [2.12235, 1.159583, 0.686822], [-2.235622, -0.025545, 0.786446], [-0.753084, -2.60479, 0.763708], [-1.776908, 0.885968, -2.004708], [-5.226133, -2.942296, 3.718113], [-3.557828, -6.322179, 0.830381], [-6.596778, -6.138466, 0.490388], [-4.946465, -3.586376, 0.887992], [-5.522379, -5.676377, 4.851146], [-3.153432, -7.003812, 3.635847], [-7.688881, -6.749713, 3.123133]]",[-81780.62388674615],"[[0.016679099931285267, 0.00046268703257345016, -0.007920153957838367], [0.03980782084093, 0.026701085602485335, 0.023870777686577038], [0.017793642912979954, 0.009726113240679506, -0.03531841513572687], [0.04601735207371255, 0.05486387501132566, -0.0009482912458562121], [-0.05951140364813064, -0.09502493991034962, 0.012486528249715207], [-0.17949385001741755, -0.09299618413132918, 0.015515551696316899], [0.00858177115691546, 0.024676613283693336, 0.0021797449238576934], [0.019655132912516003, -0.005396239432387459, -0.028450146340995595], [0.035676441448337565, 0.14982901102917026, 0.03359810448861778], [-0.07802484785680801, -0.038998221146710206, -0.012355304214217721], [0.1951614928339942, 0.008550172281640879, 0.0018938103267554629], [-0.008046395192661959, 0.01694996065646237, -0.00920218897622039], [-0.029638382322130483, -0.022757818505302948, -0.015961221821812865], [-0.035510553780907464, -0.04854803888862425, 0.030262091155296395]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.489669, -1.961407, 1.966532], [-1.718418, 1.56529, -0.965776], [0.073994, -0.40434, -2.479838], [-1.996676, -1.451336, -0.477111], [1.614128, 0.127889, 1.73072], [-0.082318, 2.523826, 1.248537], [2.59896, -0.399923, -1.023065], [6.555781, 3.12546, -1.478492], [9.329476, 0.71969, 1.532278], [7.396999, 2.466508, 3.144334], [6.430651, 1.074375, 0.590332], [8.844071, 4.740607, -0.477618], [10.866442, 2.593765, -0.087714], [7.996582, 5.20153, 2.333277]]",[-81780.67896149689],"[[-0.004250690986354997, 0.021113226888042225, -0.021303092676775073], [-0.005322021927613165, 0.00014169516742757103, 0.019274167204852432], [-0.01854681714611139, -0.04698077581267828, -0.005915314593610785], [-0.06419806449662636, -0.03499041932459763, -0.0020615661587725905], [0.04771000791997108, 0.036133244456660135, -0.0306841739673856], [0.002052649568092994, -0.012170585776851813, 0.006456177295035641], [0.11076483076559317, 0.055433580363916525, 0.04529002258380813], [-0.016356652563837278, 0.010269454486918413, 0.0127056223553009], [0.0026171160379939084, -0.017317752024263697, -0.008356681235451791], [-0.003207067810701716, -0.01997510173514994, 0.007618640523871715], [-0.12866882034489, -0.035413797973394605, 0.010274570985030408], [-0.005329940929716152, -0.02255697924222739, -0.0324235467838426], [0.06146112367239594, 0.04099733723214517, 0.016429214277262762], [-0.0014149842650519422, 0.013050931984664397, -0.014165325842293509]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.244051, 2.527514, 0.134732], [-0.596246, -2.001572, 1.404996], [2.136884, -0.639984, 1.158752], [-0.237454, 0.90052, 2.335253], [-0.570879, 0.7692, -2.167853], [-1.7877, -1.784621, -1.246827], [2.299444, 0.228942, -1.619054], [-3.341918, -8.285986, -3.924808], [-2.8337, -9.378616, 0.667982], [-2.676574, -6.335883, 0.349159], [-4.657243, -7.949637, -1.344221], [-0.49654, -8.338114, -3.060035], [-0.634566, -10.419019, -0.938308], [-0.388002, -5.877397, -1.397234]]",[-81780.55809548334],"[[0.02210737018451656, 0.08840773947774713, 0.037346610413949106], [-0.00040070927114697164, -0.10468735660619166, -0.09725367620351627], [-0.019087705558582035, -0.015473616980635173, -0.003763661044161148], [0.0038516427001880817, 0.058594290644839904, 0.012007665164105749], [-0.08129709265436372, -0.02167438588901285, 0.021560732782207513], [0.1266329683172318, -0.11963431880930492, -0.008658518628595383], [-0.004507654377062274, 0.01796544412094151, 0.030106950705006057], [0.01807554396121882, -0.014259495118600002, -0.02333528345151291], [0.0007338307849425976, -0.04137689911670867, -0.016815322194084117], [0.023971986647220538, 0.1208866524275916, 0.009752225378782732], [-0.029661625107523664, -0.003069169187717428, 0.017633612221780566], [0.02899872235615713, -0.04754210450655112, 0.04394554571962314], [0.00032413802297488596, -0.08984190161185303, 0.012591917826403986], [-0.06989619788645815, 0.17555121541196153, -0.05094829871045794]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.275155, 1.12245, -2.251273], [-1.971994, 0.990716, 1.210594], [0.758822, 0.248124, 2.383523], [0.556855, 2.438939, 0.249436], [0.292921, -1.629542, -1.695862], [-2.48871, -1.025533, -0.830618], [1.576952, -2.145154, 0.9342], [6.063511, -7.569723, -4.512639], [2.296737, -5.509227, -2.484927], [3.888652, -7.000882, -0.334268], [5.364154, -5.510872, -2.569788], [3.790064, -9.448385, -4.126904], [1.504438, -7.563082, -4.396142], [3.862555, -9.791708, -1.175855]]",[-81780.73339233611],"[[-0.013160702723555606, 0.030170066180208698, 0.006481718647922353], [-0.003908226541318503, 0.027045510771873695, 0.007297432428830752], [-0.03200976863954321, 0.011209861697693911, 0.010960474837959713], [0.017586015933816118, 0.011601718604353667, 0.002824146006674526], [0.011929200194567125, -0.056945646966762846, -0.0374327527017603], [-0.022301683984170897, -0.001040828384976026, 0.017318147974368845], [0.04664307151065915, -0.0668579236055816, -0.023853129624747525], [-0.0012363639735262489, -0.011673257018156753, 0.0073256580148978265], [-0.026116694100539836, 0.10506433195954878, 0.04465976257617521], [0.002553936799397714, 0.00806648580384142, 0.025574988076813108], [0.000560972338778201, -0.005593684837418882, 0.004713523749135979], [-0.00392249411484769, 0.006626471835713967, -0.017496412939241736], [0.007849757114468307, -0.049280130064208776, -0.01623784696345584], [0.013835283431919471, -0.027175176717996373, -0.016204335186374565]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.696592, -2.229722, 0.322579], [-2.327003, 0.215983, 0.934999], [-1.462767, 0.446057, -1.99497], [-1.101195, -2.204419, -0.498632], [2.162992, 0.685421, 0.684705], [-0.124422, 1.362451, 2.462431], [1.155803, 1.724228, -1.911112], [-9.034812, 1.180538, 3.958124], [-5.292194, 0.226329, 6.720033], [-5.268095, 3.20673, 6.012087], [-7.926953, 1.793496, 6.584827], [-6.525801, 0.796248, 2.407669], [-5.124404, -1.157592, 4.15968], [-5.067767, 3.290148, 3.105101]]",[-81780.47420598789],"[[0.09141135526890022, -0.0317189201473698, -0.02293716847630813], [-0.2336479973207859, -0.029432503694080295, 0.15978756755040907], [-0.013523182189296943, -0.013113291555120839, -0.03322696554265474], [-0.0506046500146524, 0.028942584858781602, -0.026120617606127234], [-0.05428373097414449, 0.014730937996394777, 0.06111119633920876], [0.05720589417223828, 0.04094354972435476, 0.01910497823914303], [0.09888139109032115, 0.002088337528089845, -0.08360188222097399], [0.01033254939328442, -0.020194787194788778, 0.018183489215859015], [-0.002673811465063054, -0.06041720379127426, -0.07177089307911137], [0.019905039135375134, 0.019967666100707784, -0.09858016047785817], [-0.07603445295810464, 0.022299184870520215, 0.058801470251807014], [0.08809750999925804, -0.005734247124746902, 0.010213743792902984], [0.0355160919401704, 0.07984436714519823, -0.018090867744509017], [0.03226487877807002, -0.06097770458947269, 0.0353771597331454]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.137664, 1.338843, -2.478445], [-2.116701, -0.666496, 1.187929], [0.152497, 1.090354, 2.259742], [-1.489004, 2.019705, -0.156158], [1.530957, -1.080014, -1.451515], [-0.801584, -2.655904, -0.488829], [2.586171, -0.046488, 1.127276], [6.028558, -2.724032, 1.696301], [9.230969, 0.7372, 2.25333], [10.488981, -1.923866, 3.102267], [8.610379, -1.824687, 0.68239], [6.20008, -1.752572, 4.502289], [6.943265, 1.088487, 4.025844], [8.832988, -2.87236, 5.305834]]",[-81780.52516796427],"[[0.0033691394447158294, -0.010918792090526718, 0.0005721648712310332], [-0.017970406352778773, -0.005930119013776045, -0.023800005461938462], [-0.05733871743478384, 0.052721322143643466, -0.002085774651045605], [-0.07071211221352369, 0.0451157942531241, -0.006497633785265694], [-0.011739858911168369, -0.005236537842574168, -0.022723067455814643], [-0.010086273570090681, -0.0038552360759475405, 0.013694026946355152], [0.23439366907075607, -0.12786607007326836, 0.10130270311644679], [-0.0322479866209867, 0.12545303700388674, -0.034935274273589556], [-0.0728361017061463, 0.015128919274161453, 0.034805299794917414], [0.11029987221354633, -0.00580819723464499, 0.03350466540601169], [-0.04709631611024452, -0.07909838686267853, 0.025397664136216094], [-0.039054949998138876, 0.0344655591780718, -0.08456542937295951], [0.021950075148589113, -0.03346674161347304, -0.01113649779963981], [-0.0030757244759517708, -0.01535963477244374, -0.033706311995925026]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.489867, 2.393363, 0.079072], [1.399538, -0.789526, -1.937462], [-0.912061, -2.270034, -0.577622], [-1.436553, 0.378637, -2.02822], [0.4182, 1.180877, 2.011913], [2.728973, 0.666235, 0.210132], [-0.70823, -1.559551, 2.242187], [2.34298, -0.077606, -6.275195], [0.813761, 2.045649, -10.237408], [2.998321, 3.775716, -8.964957], [3.25258, 0.721413, -8.927899], [0.344741, 2.05963, -5.74042], [-1.286306, 1.881115, -8.222105], [1.965008, 4.479751, -6.331659]]",[-81780.67488411936],"[[0.00576745551148787, -0.023786954535096005, -0.007274580451333561], [-0.0543173610220364, 0.09369624448606986, -0.13346716997629277], [-0.0400818491669483, -0.06106059700109616, 0.04111231702891323], [0.1170291728057885, 0.030441333139909266, -0.05452418067436247], [0.011045413848827986, -0.004440028155986427, 0.0053122003081217985], [-0.011268338900236229, 0.004420710933064297, 0.03005454645147908], [0.003922449891848932, -0.013284182592061468, 0.04042218628005622], [-0.017800446055695703, -0.023895331735305458, 0.09877294189918348], [0.0006453647328130011, -0.03125929920842877, -0.0251910913099296], [0.018000503702979283, 0.017196354750466738, -0.013606100311966206], [0.0177064361878731, 0.016250486513565674, -0.056982310918057846], [-0.06606041838730091, -0.05078436508250779, 0.11373893027618055], [0.007414062874738446, 0.02262766919151944, -0.016844123707576868], [0.019795191263346557, 0.010457561640119302, -0.012238992585277811]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.064077, 2.137676, -1.83858], [-2.060557, -0.888339, 1.140515], [0.493038, 0.172732, 2.458788], [-1.244529, 2.045905, 0.765603], [1.247828, -0.589534, -1.926793], [-1.156042, -2.222122, -1.288822], [2.656185, -0.656319, 0.689289], [0.27555, -4.303382, 2.683723], [2.012426, -8.537967, 3.947607], [4.118694, -6.38972, 4.52487], [1.153871, -5.797461, 5.0287], [2.054084, -5.484793, 0.61302], [1.541497, -8.378707, 1.075036], [4.699604, -5.187052, 1.933772]]",[-81780.28062250462],"[[-0.047956268316537334, 0.019244182983253394, -0.040329235707320124], [0.06873102471339591, -0.08161786366162628, -0.03715444605772273], [0.06093924086497246, -0.11071448853793844, -0.05991799812623661], [-0.029036229629754006, 0.12520261141790268, -0.011249302441934114], [0.03526803691260806, 0.0005146034961397173, 0.06964232702033836], [0.03784985271317562, -0.008388413808164474, 0.08794365510125715], [-0.0898150592800494, -0.0838097303151316, -0.014119601318462497], [-0.06266033827008269, 0.1922834497904742, -0.09581560599045046], [-0.007832792966456779, -0.15248640187772974, 0.054316126891838526], [0.03545298674938607, -0.021247376840550485, 0.02044449287149076], [0.0036271868131135666, -0.047308272829519216, 0.0036698126417060994], [-0.07593351139233735, 0.18250687605132937, -0.011976709064975891], [0.03762069530426814, -0.016314573866299132, 0.014714056123729773], [0.03732066796874809, -0.011930100081169738, 0.022433761626388573]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.74237, -1.833498, -2.010302], [-1.740902, 1.802889, -0.233816], [1.20333, 2.139166, 0.542704], [0.467844, 1.061102, -2.230675], [0.034388, -2.210645, 0.853828], [-2.54742, -0.735612, 0.951233], [1.840391, -0.223403, 2.127027], [5.065306, -1.737801, -7.945253], [0.596366, -0.382721, -7.086076], [0.762974, -3.435073, -6.886201], [3.061788, -1.706477, -5.826863], [3.304312, -1.994165, -10.328507], [1.406181, 0.238809, -9.816772], [1.634875, -4.317485, -9.524155]]",[-81780.73833806858],"[[0.04331562509779463, -0.037804621841423754, -0.07571075089162216], [-0.0007898052742878214, -0.009728360386081457, -0.01414970381087216], [-0.002073303765396148, 0.026070794741597462, -0.002377186215121791], [0.011932840878650838, 0.014487444108355398, -0.04171764246434006], [-0.013922197051104333, 0.015300051994932496, -0.023096052454865332], [-0.0024772582333205053, -0.005910563192348992, 0.043953685836719915], [-0.006133179711207768, -0.023387569434229254, 0.04512914342809771], [0.011455664437645133, 0.011698361283265055, -0.040702482959037854], [0.004402859753973051, 0.02634364035950947, 0.06489323975266716], [-0.014092378463181189, -0.010284366893475986, 0.03961321393535368], [-0.05961116250579165, 0.004444924053325554, 0.10222794081020684], [0.019223254191981214, 0.0063992067597765535, -0.033075594331677054], [0.014971104875109068, -0.01737869748720175, -0.03277818952282747], [-0.00760169180248766, -0.0063435217768069135, -0.0208291404009113]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.035624, 1.767689, -1.938273], [-0.592607, 0.609737, 2.369146], [1.358396, -1.55765, 1.430751], [1.933095, 1.388407, 0.810059], [-1.192304, -0.200309, -2.038491], [-2.721749, 0.620214, 0.377805], [0.179545, -2.628087, -1.010998], [-2.335106, 9.656435, -0.82525], [0.019757, 7.061051, 2.378568], [1.73025, 7.304661, -0.151142], [0.07718, 9.699208, 0.812337], [-2.600408, 6.730854, -1.291415], [-2.428491, 5.73917, 1.508219], [0.132941, 6.084475, -2.2624]]",[-81779.76835490733],"[[-0.10436488866990702, 0.008437141382143633, 0.13470783077979126], [-0.07069977091154502, 0.10050632918418083, -0.12963678979675122], [0.036504321696113284, -0.13383879743212582, 0.02957381160173619], [-0.0888618993905626, 0.07901857977654972, -0.11686174247561106], [0.05534631707450894, 0.06158551371192273, 0.014601313187945364], [0.10539718715833211, -0.01970592765457659, 0.04296859797057243], [0.010784127917102676, -0.1301303904538069, 0.02702865461025448], [0.0018670759813441452, 0.06391236335581989, 0.022769501604509433], [-0.16745537273603836, -0.11152814029297459, -0.04686308607168409], [-0.06705096213736479, -0.07507152287121806, -0.13906281913760993], [0.010454877406938939, 0.2133008413264428, 0.02776990406034901], [0.0655641437814832, -0.08759979557487614, 0.06862164992460985], [0.15499189186776832, 0.007908599413860828, -0.047380382028538816], [0.035748211261552754, 0.03596356183887158, 0.12185153655395813]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.559219, 1.180459, 0.105149], [-1.805526, 0.56534, -1.660205], [-1.978301, 0.674516, 1.396393], [-0.027374, 2.512324, -0.090594], [1.682684, -1.661241, 0.161278], [-0.077974, -1.711157, -2.236332], [-0.352727, -1.560241, 2.324312], [-6.145098, -0.587941, 0.630224], [-10.32605, -1.348769, -1.487942], [-9.985975, -3.369062, 0.789628], [-9.012929, -0.484631, 1.147438], [-6.048736, -2.807502, -1.347397], [-8.093698, -1.863184, -3.290934], [-7.598281, -4.891439, 0.097571]]",[-81780.58967487815],"[[0.058504199140395535, -0.007611071191991458, -0.014933412481982513], [-0.04570478289005665, -0.07006203413179667, 0.09909720960867333], [-0.10714240152439236, -0.07559808508897511, -0.1038960220389003], [0.021875708519749244, 0.04536690375292615, -0.0013544908022988579], [0.004348769370063239, 0.007271536263512152, -0.01027491551304398], [-0.010954946963115096, 0.02683386772735763, 0.025554547795410918], [0.015862769085277933, 0.03183458385795583, -0.003809323861482268], [0.13670491055039974, 0.016384806158976147, -0.022960966620290353], [-0.013812081784199551, 0.014985986428411695, -0.016677829805623295], [-0.05591489114108508, -0.022822301808141557, 0.022229831895609183], [-0.046718255750755104, -0.02608997003954684, 0.011928176894944728], [0.052519284745834144, 0.06256191638680271, -0.007776861157447565], [-0.0077813657326697835, -0.041822692655224425, 0.015949620997952902], [0.0017445818743338304, 0.008677632220034865, 0.0053429867143494495]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.102099, -2.703117, 0.798045], [0.07336, 0.822315, -2.377863], [2.079849, 1.404947, -0.137527], [1.695986, -1.467268, -1.136434], [-1.699726, -0.332036, 1.617974], [-2.519701, 0.692682, -1.051958], [0.472332, 1.582477, 2.287763], [1.657084, -0.558452, -6.149591], [5.670926, 0.298563, -8.537151], [6.030489, 1.207854, -5.633969], [4.461189, -1.351838, -6.250459], [1.878326, 2.265427, -7.057048], [3.449613, 1.888668, -9.555057], [3.999936, 3.259805, -5.22899]]",[-81780.37372994529],"[[0.011889384069058408, -0.02176318669895862, 0.013447272897709738], [0.1416655483028222, -0.08221837084707226, -0.1628511415003419], [0.03009694910819417, 0.029413492946823966, -0.0070682853043415915], [-0.012832202975928906, 0.06470452067657648, -0.07720749371117828], [-0.059405988360396074, 0.00450854037970016, 0.05524583830756583], [-0.05194963081533485, 0.028451483315376617, 0.05915504855349622], [-0.022156390864417716, -0.013198693364813312, 0.05406153611643665], [0.055824285415724935, 0.03834580850202555, 0.06031333116628702], [0.03561602563294276, -0.0038500964378943357, -0.0843000399583263], [-0.06973694366884158, 0.063116709332836, 0.035058116508159855], [-0.0984230145659963, 0.012537523537932947, 0.013080170585935556], [0.004911818132899353, -0.057333112426801856, 0.05391493173334824], [0.03123922916608594, 0.012555001906860257, -0.012723455536660095], [0.01856247517299684, -0.06464548811544513, -0.013499672009027555]]",synthesis_2bi7
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-2.594965, 0.878295, 0.669997], [1.692479, 1.310688, -1.32417], [0.584831, -1.476398, -1.948533], [-1.292043, 0.946826, -1.937749], [-0.434382, -0.350849, 2.30334], [1.838803, 1.428924, 1.585023], [0.205278, -2.737486, 0.652093], [0.620821, -8.059619, -6.618154], [-2.349872, -4.967469, -8.657625], [0.459866, -3.74854, -8.593267], [0.103942, -6.738581, -9.165768], [-0.328441, -5.960338, -4.737025], [-3.032094, -5.435948, -5.86229], [1.152435, -3.597982, -5.765664]]",[-81780.69472323633],"[[0.016102565724932866, 0.0038759494086560097, 0.0006563027259125229], [-0.011038317600190244, 0.023821340487734106, 0.007092659375749486], [0.021850691672196627, -0.06112122364706643, -0.14384111415329734], [-0.000793664502260738, -0.005627962803664669, -0.0028153687698631046], [0.020150379076502155, 0.012344880956254894, 0.013108966957219144], [-0.009905951721554677, 0.01576050082954793, 0.04731299851973522], [-0.02678709419285843, -0.03367956736609539, 0.044421513741476765], [-0.01312960264256933, 0.013831694169927338, 0.0038221243627387393], [-0.004115920883422305, -0.023678083682807407, 0.005939462407815737], [0.03349851018164982, -0.025634642845252558, -0.029268755185659828], [-0.0067905031656381116, -0.026413245302669232, -0.048775530221764604], [0.00034127957720235817, 0.04183526021440605, 0.008630354749038201], [0.008140939850236973, 0.014533106925676522, 0.010875263290006078], [-0.033750843527231435, 0.041422906462043364, 0.07886235946233626]]",synthesis_2bi7
