idx,config_id,oob_model_count,force_std_rms_oob,source
1233,d2ac55032ed1ec17933d825a5022495325f5f8ce,2,0.0012927952668752402,bi4-2
1234,0126de4391facc8a93b945cb83d504701e587100,0,,bi4-2
1235,a5a9ba7007f429f10dd20eef42551c0bc5f2a922,2,0.0012135654355523832,bi4-2
1236,0824fb997ada42ec26686502052afde6835e3a6e,3,0.006281086397641915,bi4-2
1237,500fc5229d77f060f2f6528fe009fb1fcfad4682,4,0.0014322966223038033,bi4-2
1238,ff760339c58dfacc6974c73a58986a5af1ba1126,2,0.002352831169751625,bi4-2
1239,c21615f313a33cf56ff0877acc27d3caa1b7dff6,2,0.003515301663895082,bi4-2
1240,8294add17820b91f9b9dd4516f5521a751bf2849,4,0.0019184538513407278,bi4-2
1241,b4c6a50741c2f48689fc837bb86aea6fb17a7bea,2,0.0021165521593099505,bi4-2
1242,3604141dbf98d49cd25a07ad1f88c2e3d390af75,3,0.0015322258218212013,bi4-2
1243,4b0ee8ec729f6c7a9aa9373bac65584bd40cd010,2,0.0029178506054546474,bi4-2
1244,0ada7549f47cb0175a4ed0a03f979aa52c9469b2,2,0.0034431236441428807,bi4-2
1245,edd1991fae43efd7f3d33a8661541a8ba768340a,2,0.001846093811756948,bi4-2
1246,303a0baa9669ec29f7a6ca21c23e186fd241299b,3,0.001429309161780576,bi4-2
1247,d91284f7de6edda5a84c44368bbc8377ad4a7746,3,0.004386077888980146,bi4-2
1248,933c030490c4b73daea57c086fed185efec9ef22,4,0.0023339301853189413,bi4-2
1249,7dd87d1873f8c5587c05e32c322ebb8860258e96,5,0.011648403153625336,bi4-2
1250,7e293b42c88bcbda1f3027582cadf8bd784b5fa6,1,0.0,bi4-2
1251,3fa18d9a3dd3cdfa28263b1f753b4c319d8ca863,3,0.004787405851768602,bi4-2
1252,822e6db3e21c2b9175367686aacd87ffc10f9081,2,0.0022788680317069932,bi4-2
1253,64ff2c15adb1d730b102405e6e7aa22c888cf5fe,4,0.0026427927455784242,bi4-2
1254,ad9d988f0eca7858f04829b910346e2a2f52f8f6,2,0.001401445096178439,bi4-2
1255,b29d01dc3a2f81dc49a4d6f51c041ab121abdc01,2,0.0018859689619899124,bi4-2
1256,4b27894f5cdd993b46180b338a6c777fa2273353,1,0.0,bi4-2
1257,bb9b06edc5bdfba409c8c486adb19ff37372874d,3,0.002764417630974454,bi4-2
1258,9bdc9386b4c0e1c18cf5007f2b2aedf34eacc2d5,5,0.0021737804616570387,bi4-2
1259,993c6c700ea58b71b871757291c247bd368d1b85,5,0.0021523644176825577,bi4-2
1260,6b3235e859292947f821dcc755f1e4225f0f6778,2,0.009234839468068887,bi4-2
1261,031545b5df3f6fb34dc13fa48b3499c77f755524,3,0.0019995973639979387,bi4-2
1262,233aaaa34ed653634dce4632253a39b1daf26a57,3,0.003425863209199758,bi4-2
1263,3267874f1f49e98a398b35e2c2bfe8890fd81958,5,0.005913727713978882,bi4-2
1264,4331a8ac2df5c87624f1948581541f227fe3940e,0,,bi4-2
1265,5c874545922d5caee61a7762c04eadac9f5122ef,3,0.0026998915334500457,bi4-2
1266,34da71435a5ec44991e9af42d20f256b688f44c5,3,0.002978727360599466,bi4-2
1267,c2293d871f16d3d86c5cc349f6aff8dd2155c541,2,0.002418273860211223,bi4-2
1268,e15f8263a6198b3ebdc642f47b3f55d715cc4baa,3,0.0022072773014153967,bi4-2
1269,a3b12bf6fb374908ac1127001c68e8894a0cce2d,1,0.0,bi4-2
1270,3b565cd934717791fc1a1fb1281fa5bf3d8e845a,1,0.0,bi4-2
1271,bdf2617fbd9589f6e88ae5f5109691db18f907fe,1,0.0,bi4-2
1272,e36512996c8e9cbe0b910a9a372f05cf38a20885,2,0.003894628746910002,bi4-2
1273,e0f49f829664bb0a4d26b6a989077620517e8a60,0,,bi4-2
1274,ecc4d8af91a49651ae35acec63c1c1e16a4b15b4,3,0.001465847398382118,bi4-2
1275,7206200a496f80c7ce43d8978099608011adc6ca,4,0.0019353747793862425,bi4-2
1276,c41b775fca587cd02c102c9ef2516d9e581dd0ab,3,0.0026156575834094696,bi4-2
1277,a57ca2fbb9616d9f9b1fcfc52f5769c17ce4b368,3,0.0027655665686646467,bi4-2
1278,f0686556b421c5973cd07e2dc7a246e74aea7c56,2,0.002140099593790398,bi4-2
1279,64ad9b59b5032ba8dbd33687765ce43c8f51bdc3,0,,bi4-2
1280,5e9f307c76201d6e6afcd6d3c4268d49433c76aa,2,0.0034121630847985577,bi4-2
1281,2bd182b315939ddf8614e69197deb6cb047c329f,4,0.0019180081072100877,bi4-2
1282,6095d0a846c51aaa1456300fb43af046da0bc244,3,0.002968224310671817,bi4-2
1283,4b9d738d499bfc0037495c695cf2315f54189673,0,,bi4-2
1284,36f3e9757426bd987c00be31beb79f39291cd325,3,0.0010418652424026812,bi4-2
1285,fc6386b53a7c948bcf2727082f624c32b5b85461,1,0.0,bi4-2
1286,6ea08ec6bab397c533e0a9829a66dec0a0cff5aa,2,0.004912685448468576,bi4-2
1287,f6432e98425fbdd94ec868f522450e5fd144a4bc,5,0.0020701061578842564,bi4-2
1288,03f09ff6060683b1d5f8bc9338b947b1d8303b62,3,0.0022162466114447115,bi4-2
1289,fa9e4353d7c57c9a7145a9bca420fd5326ce5b57,1,0.0,bi4-2
1290,3608b685e7e690f56190471013ef242aaf139a5a,4,0.0012525684069029067,bi4-2
1291,18d5bf63395fbeb2439ac070ed768d282268f075,2,0.0017523149941318756,bi4-2
1292,674eeb33345d3660c9d4700908172230630e0bdf,2,0.0023903496930017558,bi4-2
1293,f6d48e36b1ab2af62d610cab9ed98bfe84be804d,2,0.0009292555104375942,bi4-2
1294,8bc6f48238f32b3e20275891782ed4ba641e6fd4,4,0.0013156990630284837,bi4-2
1295,c2b08969575dddd8fc02b1d74ad73357fe7acf7e,2,0.0058157869900582575,bi4-2
1296,f2c874441a0b8aad2347664b60443b4d43cc1795,3,0.0020168153409911888,bi4-2
1297,2ec67616ed9066d9869a695848cf1e9ba5cdd442,4,0.003684548894243684,bi4-2
1298,88fe62b9cd087368ce6d587403161e94bb9fcb49,2,0.0004687036800066654,bi4-2
1299,bd559dcf2a7ec016b97ec481274a1d4178db146d,1,0.0,bi4-2
1300,0fb1c521ec43e88afc4439a07a75ed67c6cf94e4,4,0.0024659655112016345,bi4-2
1301,8c62bb914de4f8497a0856ce452673e7b0fce3d3,4,0.0015782644300592888,bi4-2
1302,3acba02801e8b6fa9027302cc7847f6fae4b6038,3,0.002456036755322404,bi4-2
1303,74130d7bfe25a97fb64b1c8dab6e518f1446d783,2,0.0018432945897365522,bi4-2
1304,07c86e2225a838a0703b6765e24d24db64eb3315,3,0.005240903642418602,bi4-2
1305,6e74d2bc2a40d54a4125ecd4e9fb84347de11824,3,0.0031497114245055773,bi4-2
1306,b178b5a567436fac9294ab935a113622e6628a9d,3,0.003260557021856198,bi4-2
1307,f3ffeeed606a02b332140ea369619de51613f129,1,0.0,bi4-2
1308,4c16e6a2783f312e5c34427cd29d54d26e4cb17a,4,0.0027501947394751214,bi4-2
1309,e5855c4905d5c6c4a8ce792a9305807edef69146,1,0.0,bi4-2
1310,dd47f333303df1f6530dd4b866f3140baf2ac2be,5,0.0021562268808144325,bi4-2
1311,4ec541eb95eebffad40ccd7ca4074ba78025b817,2,0.00267566839825245,bi4-2
1312,c7e744273f902c30a82441c7b19f21fad5322cdc,4,0.0068516510001408615,bi4-2
1313,86b460d97dafb4f6013a662cb4c5ce5fb7295b3c,3,0.001794907733461685,bi4-2
1314,bfb93431e79e170b9aaabe60170b057c477f5a60,2,0.0010740219399511801,bi4-2
1315,3447d61c42ab25a526b247406865eb745cdfe17f,3,0.001872380035984017,bi4-2
1316,06ac1b6f4c66aabf0dd0618d77a77703ff49eefb,4,0.0012857913814081404,bi4-2
1317,13d884815570b83b862f36905a2ab4e8b67b7615,4,0.0034322702755915304,bi4-2
1318,917901f4195ffcae96e3575503b10f431d272fb7,1,0.0,bi4-2
1319,4c96763ba1e66ce101fedc123e73a7dc19a3f363,2,0.0039460032578365525,bi4-2
1320,cf475dccd97a123243384864938cf644560dc9a8,2,0.0023370301000820003,bi4-2
1321,2ef48eb8af2e1f150a6314ad4bbcfd5d9b1043ad,2,0.0016015071335541144,bi4-2
1322,ca872e9995cf52ce6505551a73393fb2d16f8dd1,2,0.0038690177521580084,bi4-2
1323,ed6558e7e7077d1f2611f0c70be578a492fa14a6,2,0.0032665650182359287,bi4-2
1324,c5577a078163d14114473a14ca19959df7edcd97,2,0.0006358994773914227,bi4-2
1325,c0b71e4521f51674657d3be07bd7d3f8eabb14a9,5,0.0024310728676689235,bi4-2
1326,e7a3fca3a604c23ea768ed3b98d3279a2e24f792,5,0.0017351602633132286,bi4-2
1327,af064540d0d175c5c1468770a70d86cdec5ccb49,2,0.0036522653142417867,bi4-2
1328,c9c30fabdfd9e768de8823059db1cd62517cea20,4,0.01394374623225617,bi4-2
1329,dfedfaec99f14291879fea876ee2d06fed14f1f6,3,0.003029750724726517,bi4-2
1330,027725ce702f1fe05b184b6f533c9250c42aca84,4,0.0010550966873473055,bi4-2
1331,e783212c0879a6433987506fbd5ab281043f9280,3,0.0015571552839952752,bi4-2
1332,9c219f4b42a28f8ce4bf96b7edffa9c9baf3576d,2,0.0030640803384307945,bi4-2
1333,6bf64d8ec98635f2e8350e1e5ab695dcc407e48b,3,0.0022605165912522483,bi4-2
1334,135b3b9da129a1a880bbe0f9ff70001b7290d598,2,0.001819194146870403,bi4-2
1335,8cdbdc8d4c7f01f6dedaca1f9f5e385dd077c041,3,0.0019294231965454492,bi4-2
1336,bc8d45f7a26a7a2ef38a6587289f822e8280782a,3,0.0023417665643951043,bi4-2
1337,2c7c6a87da4b7c35e2c182809d61f93787dd97eb,3,0.0025307140598288696,bi4-2
1338,4b273d44a80506468a1843b5b03dd60032d45be4,1,0.0,bi4-2
1339,f34f2cdfd1c52b095aa82d733dc193645e01b70b,2,0.0027058219664105577,bi4-2
1340,1e7b47663b4aec35954c0a1fcbbaed740e945eb9,2,0.002030673986683679,bi4-2
1341,239875d0a8f26f28938444698165ee47352057fb,1,0.0,bi4-2
1342,0867fc24e8a1ea1bc4cfb4f60d60fbbc922130a7,5,0.0020141667951345983,bi4-2
1343,4abaa59c56518c80d58181f27b1b60ea2e2046b2,3,0.0013003444096302875,bi4-2
1344,c63bcc5fc986ebc000e68941262568090e0c53fd,3,0.0024745364430160724,bi4-2
1345,2afa75fb77e94062d1a1ef6a680b0586cf1287a9,3,0.003253096956721651,bi4-2
1346,cb299beacb9f48491a82935ceb9fdf8065eeff5b,2,0.0005804853887217094,bi4-2
1347,17f1fb6f79a0f16287e83aa8e5218e112638c6dd,5,0.002245492266330548,bi4-2
1348,0b46d8e6ecd8fbc5101bc77282cb37d599ce3227,1,0.0,bi4-2
1349,edff4e63d7e18f9044afe4bd91014861464b8011,1,0.0,bi4-2
1350,5d95d6a5a725b8fe10421a532c342a0281d56d5e,5,0.0022665314863695215,bi4-2
1351,6f2f7eb2c40a6fa0245b05af5930e177518e1564,1,0.0,bi4-2
1352,71383d55383eba9fa192c036bbe7e3d64e3ce559,1,0.0,bi4-2
1353,79912a217d447404de39baf19b5119b8d4b66145,2,0.013612369924191958,bi4-2
1354,0630fe6a9a83fc1ef577a5c6f0f32eb37bd1e1f1,3,0.019850491052105224,bi4-2
1355,54dc5ddf3af3666cd6bbc9ca92b0eec2f6c2092b,0,,bi4-2
1356,4fd6a00eb3b10e61f29f1a498e089fe42a56f6f1,3,0.0020488459166584897,bi4-2
1357,75e0c7b6d967f850738f4175501b6c9643d14d6b,5,0.0019304150084669348,bi4-2
1358,adae3c03c9365735184263d4c3512490a3475989,3,0.005288765812264097,bi4-2
1359,c55f0264fa635e733e4b713f79565a15649befd0,4,0.0014265674608564774,bi4-2
1360,a9c2ac2e6d6b65ecd2085b103fa85855d61c3c1e,1,0.0,bi4-2
1361,d00e5da9c381a5ce52d3f5f8de5b14c7d51fc31e,3,0.0026338810953723283,bi4-2
1362,165c07b1b25667dee59604fad4921267160ab258,5,0.003688736118846018,bi4-2
1363,c8ce5be637bba6d704cab8327f4712863c15c1a3,0,,bi4-2
1364,8c9a706d69ce8adcb794bba4c40aa750b6497ac8,2,0.004825639152090837,bi4-2
1365,8d0d707d9e1d6b13b151e18aec8ccc4821009f91,5,0.002506951380993248,bi4-2
1366,ae7fe28cfe3357c04b4787ff4741e7d0ee647069,1,0.0,bi4-2
1367,ee2e05fc1eac6383d8d96615d76c1480d124c978,2,0.0013476953183000416,bi4-2
1368,fc962577df1b5b8b25da91fd248681f89f942fcb,5,0.002922292390639178,bi4-2
1369,e856c0a42fe3f3c67f8fd91fa748d22b8dac8315,3,0.0012644375805373456,bi4-2
1370,0c40c348c5d3b11e376aeda4be3b959b07537524,1,0.0,bi4-2
1371,c862c77448954510166b5d8a4160ddfb56f102f6,1,0.0,bi4-2
1372,4a2248fbcce1f916d9ee21c0d7657dbadcc65fe3,3,0.0015407610820303333,bi4-2
1373,5077d0bafb0ae073a48b09fbc41f61c4e08b77cf,2,0.0033593113068738707,bi4-2
1374,71594986fba8a26b26b8323b6bdc02d27f3599f6,0,,bi4-2
1375,123b5d1d898248af246d8ace3c1a0c897819044a,1,0.0,bi4-2
1376,e0b63d4a5f0abe18177d1bc4e79a1bd44c14dc5a,1,0.0,bi4-2
1377,c393e1f3971bb0de412575bf85926c570fb53886,2,0.0015701290629445716,bi4-2
1378,bff4294e49e1e16782044b9d512edd45de3f172a,5,0.00681749161300548,bi4-2
1379,f046ce075751bf1d708c30bd1f23a816090e227b,0,,bi4-2
1380,1c8fef66ba61a910af8cae9756afb32c9a536611,3,0.005140348451310876,bi4-2
1381,f009d8367e94f4ba645eff1026bc80f171c4993b,1,0.0,bi4-2
1382,79e5c86fb3ad826b2578ceb831d86bd31c953b49,1,0.0,bi4-2
1383,364c20a4767e73e9b1e0bb62d40f71fbbaa196d5,3,0.0021384945721286933,bi4-2
1384,380ef894a66c064e76da7722c5662605b3f1f71c,5,0.0037447194214448856,bi4-2
1385,01248cf2e77335d1c3066c5fe336669836714127,2,0.0026614556894132124,bi4-2
1386,ca0393671741cac9788abba5211dcf2b588ecd8c,1,0.0,bi4-2
1387,a8e5f9e9b4cc5810c2edad4f51c49f8258c1b57d,2,0.0015361135474789749,bi4-2
1388,45bccb008d3144326f2746cbea278740fc3f53df,1,0.0,bi4-2
1389,14a363e81c62dd9ff8abf3a572ef9b7763b083b0,3,0.0007729024205331302,bi4-2
1390,99cdd7f66ff802c0b86be6a49605308703b067e8,3,0.004071789186639145,bi4-2
1391,27736b64cfa856b4297572d1266824377822fbe3,2,0.002732073048542515,bi4-2
1392,85b3629ecab0072e4cd7bec8f39d8dfe4f6262e2,1,0.0,bi4-2
1393,6ae0df520ab65111810ae9c091c461942f29875c,2,0.001213503377861269,bi4-2
1394,4cda7ad09ef28084a1bea62931bb4f0b93e71981,3,0.0031509606598035204,bi4-2
1395,735ff68957db4a6de0e28297b55d81b4cd1136e5,1,0.0,bi4-2
1396,4c7ed2f23e3ccbf773cacb1a05e903f8640d86ac,2,0.0015983959965663091,bi4-2
1397,372c12edfe58944bcc343cac3d0b6204cdee3461,2,0.005711014800141469,bi4-2
1398,6fd627b779a157e1b79d2effb1ddb5de22adbecc,3,0.002272979728071135,bi4-2
1399,a5081f5d01fe12d9ad8e4f76e53bd163e92eca48,2,0.0015260341669210069,bi4-2
1400,035af411b9a547790192d31f8bcadda8ee5a8242,0,,bi4-2
1401,00777d6a13c024facad59f3f80a806811bdef5a4,1,0.0,bi4-2
1402,924c3f2df5684b806fbbf9dd50f71e1ad46d4137,0,,bi4-2
1403,d40ca71f0c4d8624c3344c0f9a549e9f6881d317,1,0.0,bi4-2
1404,f9d402376484ba2171874300ac2c20095d49ecdc,5,0.0026612752616470975,bi4-2
1405,05e34df8c05c3c45111abee21f45017e291a39fe,2,0.003345837913737381,bi4-2
1406,0407119093433c1300fae8802f53d90d83a8e959,1,0.0,bi4-2
1407,6e9b5a98ab750391fcb49270459640b42b1d5b7f,3,0.011241172668802315,bi4-2
1408,6e6da013194536b09e46e5ad9fa01e21957f6919,1,0.0,bi4-2
1409,c073b5fd73b2e0e21f5b7294413e258b79984277,3,0.0031114056176910375,bi4-2
1410,3dc4c4d2fe1adc00769024cc9b207ecb04736aab,3,0.001745234945905793,bi4-2
1411,23c7d404382c34b6ee383c8890a3175576b4ae20,1,0.0,bi4-2
1412,3fe5f90a7df26428903ca20a8b1b1dfc30b3fa95,5,0.0023430205057655175,bi4-2
1413,25cc37404f7019282de84d5121d1523d45559d66,3,0.0012592620321952397,bi4-2
1414,04ec9284d3f49550eab33c67804619b9447d8b1d,2,0.0028646543678387524,bi4-2
1415,0c8394bc9089a3ec26e5b242b1ed09ed78c563fb,3,0.0009260409210685054,bi4-2
1416,5cdfe62299a9d0597f2536704f422cf39f69e2de,5,0.001466861447986967,bi4-2
1417,ac63a312dc269888ad6b8317061b11d0d14cbdef,3,0.002673641480108036,bi4-2
1418,0ea5e1decc37feaf6ee52b350d68532d521ae198,1,0.0,bi4-2
1419,8ea56bf700661571583bfbda3a6e14102613a744,2,0.0016903822922530308,bi4-2
1420,d6aea179395fd7f7fa4314a9a9a65c61eb5c727e,3,0.0018156932997930382,bi4-2
1421,1f7b6a7dcfb1ca3c5564e94f0405e9e82f7353ba,3,0.017972342456133383,bi4-2
1422,f5d9114ae254c7c9a42d3a16567b0679c5b3a00d,3,0.0025829296826605807,bi4-2
1423,e268d95a26606b3fe1d6138888642d3512246d97,1,0.0,bi4-2
1424,067b34d81c5c8c06eb94815dea81fef264fece1b,3,0.00036676764246162757,bi4-2
1425,07360874330ad8db5d286d0c4af120b7b413429d,2,0.007667625299846546,bi4-2
1426,f6d070c33382d7e30b88bc2db1335cbd56a5c63e,3,0.006317510230750998,bi4-2
1427,5d3a11a0b1e5c1d36a51075ea150c8cc685387bc,1,0.0,bi4-2
1428,f1d6b3c059ad077c44493aac42206576f74151e2,2,0.0023344871205182344,bi4-2
1429,15c1513135511e46ebae5347983ab08a65a438d0,1,0.0,bi4-2
1430,868fc6df15567bbe6f7c78004957f68f6aea8d7f,1,0.0,bi4-2
1431,89de74268a1e4d5d433c30cfb550b28ed51723bc,1,0.0,bi4-2
1432,de14e8a0b540d33ca7d025997cf0b045bf7193eb,3,0.002250543103996137,bi4-2
1433,690dd4bed6474cbfeca6f889bd55b76538075616,2,0.0024019768018397163,bi4-2
1434,198f2f91b6d32de9f006a200c6d6a8798a6c4f4b,4,0.0021148493234616674,bi4-2
1435,f9ca1972ebf89bc22487c75dbb0321d5d90273da,2,0.0033263392438954275,bi4-2
1436,6214f0fab56980255a01ed7d2d34d4553e02a95e,5,0.002509098771608951,bi4-2
1437,0c2bb5916782dd18dc9b1745d97ec44d74dd63c8,5,0.002767287741749278,bi4-2
1438,6109b45022cd1aed317d4998082fc60282418c89,4,0.0019092582948361282,bi4-2
1439,3c43ada03a8ccfe87633bcb9c9ee3359eda15b6c,2,0.003372872094881397,bi4-2
1440,1c302619b3422b5995fd9c129e8e46a8a01a1389,2,0.0007786740926083413,bi4-2
1441,9085ebe8841f6629a8e0afb6d2a89ea2fae879d9,1,0.0,bi4-2
1442,d9915e67e3d1c397a4d702d10946df7a3fe89cc7,3,0.009970504698573357,bi4-2
1443,31d1eb37a7e7f868d7cf8f26c32063c167c9d692,3,0.0021025472806629553,bi4-2
1444,efeeeb81887179bdd2e87ab9cafd4b9e0d87dfe0,2,0.0013710242703093333,bi4-2
1445,d5dce14fde87b412d4f57b08bdf3fa3bd3b7081c,5,0.0021842637955391073,bi4-2
1446,339d80aa7e70689819e6214dcf42fd7d71e88f95,2,0.002247523916632193,bi4-2
1447,0bb3d5b3026a8a13f84b207f3d10c1813f0bd610,3,0.002206813856296647,bi4-2
1448,fa506a1b28919d4ce62c67c24e0088d30f7eeee1,5,0.0026711200511793805,bi4-2
1449,ad5ee8d2e98a55659d275564896e56b81a4be9fa,1,0.0,bi4-2
1450,36a5bd116bf33195814e2e994cc233f11b147cd3,0,,bi4-2
1451,5fe8a3b1d6be9186faeda5a1d934826127fe2d3e,2,0.0031117139734581334,bi4-2
1452,ef8a58cf7fa2d7ffc84d44e625b713ab957ba06a,3,0.002068860764519968,bi4-2
1453,db7c7ca6f28d063bd53ad4b28a6a534f0cc44592,1,0.0,bi4-2
1454,7346f87c620fa011e91a66a6b5261a957ec953ae,2,0.0038656958513816693,bi4-2
1455,a0909297db22bc414fec61a669c3760b52350ad2,1,0.0,bi4-2
1456,dd40f68c62d70a7d58131ad74a2248558c723006,5,0.002592270383455909,bi4-2
1457,189eee15d1b38f9ffc815023dc9038a161f7eb1e,5,0.0026728943877488485,bi4-2
1458,345bca0e7b8b3889db326c8c35ca8ed342851c2f,1,0.0,bi4-2
1459,9aed39fc69feda801f14d7fbd6e4846d218d13c8,3,0.0018825693005174089,bi4-2
1460,4b5fc3769b00300d508e21ba23d99879daa85c9c,5,0.004108264358057363,bi4-2
1461,cf7ff25e1f5804b4814fe3ad1ed9a0356d5d67d2,0,,bi4-2
1462,8fb17b659f5b200fa731eb06cacb71bcbf6c79c3,2,0.0017036034193313185,bi4-2
1463,cc4bb004cefc899d73c378df769d839df58bb22d,3,0.0022838731321692157,bi4-2
1464,3a169a427c1ed65084676ced47601123c43b0057,5,0.003472658701502665,bi4-2
1465,5f19ccbd257221525eac5e5c820bad882523a8c3,1,0.0,bi4-2
1466,db3957189646700a2f9c56502c12cb21bfe3348c,1,0.0,bi4-2
1467,f94678a4e357875adff93caaac33fecf829e9669,0,,bi4-2
1468,6b3ffd9bfce84bc3909868a0a0fda39edb1db689,1,0.0,bi4-2
1469,397f88187ae98455b5053db3111fea3a44920124,4,0.0026297991508058404,bi4-2
1470,96b0db79c9fa98ad2e271c399e44093d96bacddb,3,0.0009868439761300323,bi4-2
1471,9e8d325621706b53c11982b2c517844385485917,3,0.0021374716455434175,bi4-2
1472,1c53f1f7eae20bd2d0f5462ced4bae93a7cb9a04,2,0.00146240240777225,bi4-2
1473,3a04f3c3e2369740f49a5b79f6a5242c518d3f9b,3,0.004009962564243536,bi4-2
1474,0a23168754c533bedc26fb39f5a5ea3f9d46effe,1,0.0,bi4-2
1475,61c2f438afc26ad45421b108dbd91833066ed5c1,5,0.0020577741300455196,bi4-2
1476,63381ed25b73b397d8be79b8dba785db95bdfb4b,3,0.004227778018500045,bi4-2
1477,5c00b84dba844e0c657687892a60b7ce72ec46c4,2,0.0013273386506381165,bi4-2
1478,555f46d687f36c77de9e5bff4280456a3759f2df,5,0.0029744428669896705,bi4-2
1479,9b94fd3c26d987277cb292055a60418e7361e6f2,1,0.0,bi4-2
1480,458d8a2f903870f986f7a3d9a4dc148f996454b6,3,0.0010618405679668156,bi4-2
1481,674794fd80fd98d01b638831c6e1af19f08aab94,1,0.0,bi4-2
1482,8adf64d63a47a58cc41ef15368642f989e92fb60,3,0.0015923707138663253,bi4-2
1483,00463b039cdec514562fc1b9303cd4c840fbc227,5,0.0013057189403610787,bi4-2
1484,15c2e5b9bd42c3de505728209d04aacb294cbe29,1,0.0,bi4-2
1485,000b34399962550f71c109fc86ef46120553b496,2,0.0021926121359033927,bi4-2
1486,845740c6aead9c1edd506addd328305ef39b907e,2,0.000801674153789394,bi4-2
1487,1feb172fae2f7660b5b7e9ef59d646010aae6558,2,0.002670169327247341,bi4-2
1488,99359294c3f28b1281e149034a6c4add52a87ab5,3,0.005357965250649522,bi4-2
1489,c2676c00a12c8295b5a99fa4bfe76090650345ef,3,0.003357935735576246,bi4-2
1490,9d2b8ab7ac21fdaac2903a441fbc23aa7e6ac91e,2,0.004342110721059007,bi4-2
1491,cc54e800a3b68041263a3f2753ab07a453908c15,3,0.006609171827416546,bi4-2
1492,3870464093924e553e7746bde20e629f25bf240e,2,0.0031862556236508196,bi4-2
1493,89d42a774b7f9715cabd9bc119952c5785d5168c,2,0.011175290144134483,bi4-2
1494,d375ba6241f61fb8c7937f3327c8da0b3f5d8fdb,2,0.0023081255738371786,bi4-2
1495,ed65b2b10b9cb5c4b571f24024c94e9f2269a269,4,0.001741552115238564,bi4-2
1496,7b57598b2d95892957be26d7e5fe45dff8aef9e4,1,0.0,bi4-2
1497,13e9d880300aa452786757646b81457c1cc5a396,4,0.0028718952672117863,bi4-2
1498,e7f6b9c688b6f61a444a3971d25e17e8e8e8eb57,1,0.0,bi4-2
1499,cd1068c34ce56426b89be53299c4507f432f0e69,1,0.0,bi4-2
1500,a821dcf600d3f7d6ea9f9d44ce73a60bc33378ab,3,0.007329605662796798,bi4-6
1501,abfd262e929cd814ad21610007fceaf1c23f77d0,3,0.0034045063857809027,bi4-6
1502,d6177c41cb3b86dc8cc40eec1bb23240387958eb,2,0.0033143483152666526,bi4-6
1503,66a4f5086082512b53513bd87ddf88fa6ccc69e1,4,0.001712276005746154,bi4-6
1504,3c5c2403017e7ff63564eeddfe5d5c6a8ecb05c0,2,0.00367974613944942,bi4-6
1505,b6f10d4792ebb3f1345ad0a5e08512b0a74892b3,2,0.000819631065976403,bi4-6
1506,eb76dac0273ad36e42f6954db1b50ffe409dd1eb,4,0.0016378161252040432,bi4-6
1507,d01443bc151bb660aeb8a7fc151c341603c968cf,5,0.004364292614928074,bi4-6
1508,698014858c70b02b8dc25726b1eb6015c84b4f01,3,0.012015563327612654,bi4-6
1509,96ef018ea8796afd969d9266442e225e0b9f1208,3,0.0028865502834684907,bi4-6
1510,1bb5cfae42be48867f1718888636ff6c4a724658,3,0.011977186777349734,bi4-6
1511,9154437d2b6cfac92f3aea6196e581060192d0e0,2,0.0016554318656763212,bi4-6
1512,586184ebf6d81d136313d872626e9bc301b32abf,1,0.0,bi4-6
1513,7883f39f1baac0e1f3b182ba4fce3e5f6bdd15d7,1,0.0,bi4-6
1514,63aa9e310234ec7f139f7d3cf345c5bb0a37ecef,0,,bi4-6
1515,8911cc157fe308c9b9ab39ee41b0d11e97e2782f,3,0.002004739011402715,bi4-6
1516,b458f28b28bb56dc78ba8568ddeb47954f114def,2,0.01293831692198509,bi4-6
1517,e6662e206518f86f8098bf016400625b5a6a45b6,5,0.0014001149718623203,bi4-6
1518,bc36aeb04d6f5e5ab55eb4970b65dd41ee8014eb,5,0.0012742163110020892,bi4-6
1519,35eb947a209b8420e8c2577125f23c2e902b7495,1,0.0,bi4-6
1520,e8edb3b3dc70233667acef0d6bc6c4b455590249,4,0.0014895553692958624,bi4-6
1521,30f9e2ded79e8944a3aad05752401c3c6868b0ad,1,0.0,bi4-6
1522,da51cfe8f4e2d7ac9e7396b0c3169ed310935efe,4,0.002846161860193946,bi4-6
1523,1a6bddbf7aa510ab06e29032db7e0077582e7371,4,0.0053827531453760746,bi4-6
1524,d91c7a21294d0b0b29cd1826c69a526de65f75aa,3,0.001736340566361548,bi4-6
1525,d9fa9c28395c35cc4aa12611ee514cf0a8fc5650,2,0.0011887307196956447,bi4-6
1526,320a009e33d249163d93f3e7ed355fc060d6d10c,4,0.0014925177569782115,bi4-6
1527,a665b61ad061630799c1539d6adbd468a48ca362,3,0.001525981849591725,bi4-6
1528,75538fba6e77b5c86de3dbdcd65dcd31a7f65662,1,0.0,bi4-6
1529,614b798382c31d8899d5284a9af96c7a36b06bef,2,0.003940230630758385,bi4-6
1530,f8e71ea71ec48fd78b528bfd9e74bb55d2d289da,1,0.0,bi4-6
1531,028e313046822e2b92568df8308762f348f0c07a,5,0.0020130327497233725,bi4-6
1532,331a836396baeeeeae5ebb28450e36a2be99fffa,1,0.0,bi4-6
1533,ea2b90814122a0c396f8711972e69b0581ea94d8,1,0.0,bi4-6
1534,876c1a295525265b17639ddc8628369466d799d5,2,0.0022550480867288636,bi4-6
